User ID,Type_base,Datetime,Sentiment,Score,Type_content,Category
94bf7864-a52e-405e-a729-9702bf79c234,dislike,2020-06-25 04:43:30,negative,10,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,dislike,2020-11-07 04:49:00,negative,10,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,scared,2021-02-18 02:36:39,negative,15,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,scared,2021-04-20 02:52:00,negative,15,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,scared,2020-07-10 10:11:50,negative,15,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,interested,2020-06-23 21:31:01,positive,30,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,interested,2021-03-16 19:58:12,positive,30,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,interested,2020-09-21 16:37:50,positive,30,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,interested,2021-02-21 23:10:26,positive,30,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,interested,2020-11-26 06:24:59,positive,30,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,peeking,2020-12-18 14:07:00,neutral,35,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,peeking,2020-06-22 07:33:40,neutral,35,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,peeking,2020-10-16 22:45:53,neutral,35,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,peeking,2021-03-26 16:28:38,neutral,35,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,peeking,2020-10-26 08:47:47,neutral,35,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,peeking,2020-08-13 21:59:23,neutral,35,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,cherish,2021-06-14 12:54:29,positive,70,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,cherish,2020-12-22 16:04:06,positive,70,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,hate,2020-11-06 04:38:12,negative,5,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,hate,2020-08-31 20:01:40,negative,5,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,hate,2020-08-22 10:54:21,negative,5,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,indifferent,2020-06-27 07:23:14,neutral,20,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,indifferent,2020-09-28 11:25:53,neutral,20,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,indifferent,2020-11-27 22:17:55,neutral,20,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,indifferent,2020-07-01 00:32:28,neutral,20,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,super love,2020-11-05 07:59:28,positive,75,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,super love,2020-10-15 16:25:18,positive,75,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,worried,2021-06-07 03:26:27,negative,12,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,worried,2020-10-19 01:26:02,negative,12,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,worried,2020-07-07 08:52:02,negative,12,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,worried,2021-03-21 08:09:57,negative,12,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,worried,2020-12-17 17:19:50,negative,12,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,like,2020-12-01 15:31:38,positive,50,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,like,2020-09-01 05:15:21,positive,50,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,like,2020-06-25 03:22:32,positive,50,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,heart,2021-02-02 16:47:16,positive,60,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,heart,2020-12-17 20:25:28,positive,60,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,want,2021-03-22 10:32:21,positive,70,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,intrigued,2020-09-18 21:27:05,positive,45,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,intrigued,2021-04-20 02:05:58,positive,45,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,love,2020-10-29 19:41:49,positive,65,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,love,2021-05-26 23:55:43,positive,65,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,love,2020-12-10 05:17:15,positive,65,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,adore,2020-09-16 06:21:59,positive,72,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,adore,2020-12-01 14:11:02,positive,72,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,adore,2020-11-10 15:37:23,positive,72,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,adore,2020-12-02 20:39:25,positive,72,photo,food
94bf7864-a52e-405e-a729-9702bf79c234,adore,2020-11-28 19:29:20,positive,72,photo,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,disgust,2021-01-13 06:18:26,negative,0,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,dislike,2020-10-27 00:49:18,negative,10,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,dislike,2021-05-30 06:34:40,negative,10,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,scared,2020-10-08 08:38:12,negative,15,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,scared,2021-04-15 11:47:24,negative,15,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,interested,2020-10-15 23:50:52,positive,30,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,interested,2021-02-22 03:06:49,positive,30,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,interested,2021-05-18 18:30:22,positive,30,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,interested,2020-09-28 08:41:05,positive,30,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,peeking,2021-01-11 06:56:28,neutral,35,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,peeking,2021-02-18 16:25:07,neutral,35,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,cherish,2021-05-11 19:35:08,positive,70,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,cherish,2021-02-03 17:21:25,positive,70,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,cherish,2020-06-20 12:59:42,positive,70,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,hate,2020-07-18 03:10:14,negative,5,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,hate,2020-08-28 20:02:41,negative,5,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,hate,2021-03-27 10:17:40,negative,5,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,hate,2020-07-05 02:52:59,negative,5,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,indifferent,2020-07-26 00:05:58,neutral,20,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,indifferent,2020-12-18 12:21:28,neutral,20,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,indifferent,2021-02-04 02:19:35,neutral,20,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,super love,2020-09-01 16:08:53,positive,75,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,super love,2020-06-20 12:58:45,positive,75,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,super love,2020-09-13 09:55:16,positive,75,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,super love,2020-08-06 15:56:28,positive,75,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,worried,2020-12-23 18:50:35,negative,12,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,worried,2020-10-22 04:43:37,negative,12,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,worried,2021-03-17 14:59:31,negative,12,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,worried,2020-10-27 21:37:28,negative,12,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,worried,2020-07-14 08:04:04,negative,12,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,worried,2020-11-15 02:37:12,negative,12,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,like,2021-01-14 08:15:12,positive,50,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,like,2021-04-27 22:14:08,positive,50,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,like,2020-09-05 15:27:50,positive,50,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,heart,2021-04-11 14:29:59,positive,60,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,heart,2020-08-20 01:51:17,positive,60,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,heart,2020-11-11 15:36:43,positive,60,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,heart,2020-09-08 07:51:39,positive,60,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,heart,2021-05-18 00:14:43,positive,60,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,heart,2020-12-24 12:44:12,positive,60,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,heart,2020-12-05 23:47:05,positive,60,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,want,2020-07-01 06:28:35,positive,70,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,intrigued,2020-07-14 18:03:12,positive,45,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,intrigued,2021-04-27 00:00:42,positive,45,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,intrigued,2020-09-13 06:41:01,positive,45,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,intrigued,2021-01-12 03:35:28,positive,45,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,love,2021-01-17 14:52:51,positive,65,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,love,2021-05-25 06:33:57,positive,65,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,adore,2021-05-08 00:06:13,positive,72,video,food
0a1cde57-79ab-4c61-b664-1d3b290b43cf,adore,2020-08-03 19:21:36,positive,72,video,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,dislike,2020-08-25 10:08:53,negative,10,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,dislike,2021-02-15 01:23:41,negative,10,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,dislike,2021-05-28 17:59:40,negative,10,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,dislike,2020-08-11 18:43:33,negative,10,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,scared,2020-11-05 15:59:37,negative,15,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,scared,2020-06-27 08:02:39,negative,15,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,scared,2020-12-10 10:46:59,negative,15,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,scared,2020-08-21 12:49:34,negative,15,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,interested,2020-08-18 07:55:33,positive,30,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,interested,2021-04-04 20:00:49,positive,30,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,interested,2020-07-07 05:18:57,positive,30,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,interested,2020-08-13 10:56:15,positive,30,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,peeking,2020-06-27 13:33:55,neutral,35,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,peeking,2021-03-22 00:58:13,neutral,35,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,cherish,2021-01-02 14:49:18,positive,70,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,cherish,2020-10-07 07:26:42,positive,70,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,hate,2021-05-14 05:44:36,negative,5,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,hate,2020-11-07 02:47:33,negative,5,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,hate,2021-04-04 23:12:13,negative,5,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,indifferent,2020-08-18 00:25:26,neutral,20,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,indifferent,2020-08-18 00:18:08,neutral,20,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,indifferent,2020-09-14 12:59:15,neutral,20,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,indifferent,2020-11-07 14:24:52,neutral,20,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,indifferent,2020-07-10 04:17:54,neutral,20,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,super love,2020-08-25 13:10:08,positive,75,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,super love,2021-04-05 22:01:12,positive,75,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,super love,2020-06-29 21:47:35,positive,75,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,worried,2020-12-15 07:10:58,negative,12,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,worried,2020-07-13 00:09:09,negative,12,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,worried,2021-02-07 13:35:13,negative,12,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,like,2021-04-14 12:58:51,positive,50,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,like,2021-03-04 19:02:24,positive,50,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,like,2020-12-31 19:59:51,positive,50,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,heart,2021-05-22 00:06:47,positive,60,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,heart,2021-05-26 22:47:51,positive,60,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,want,2021-05-19 04:08:22,positive,70,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,want,2020-10-29 13:08:18,positive,70,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,want,2020-09-17 01:06:12,positive,70,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,intrigued,2021-04-18 05:49:35,positive,45,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,intrigued,2021-05-21 18:39:23,positive,45,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,love,2020-08-19 16:59:59,positive,65,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,adore,2020-11-08 17:46:29,positive,72,audio,food
dcc6000c-ba92-472c-8bc1-9e9ca30b475b,adore,2020-12-17 16:32:57,positive,72,audio,food
df1e7940-d514-40aa-af3a-e742792c4b5e,dislike,2020-10-19 17:04:45,negative,10,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,dislike,2021-04-01 19:34:57,negative,10,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,dislike,2021-03-15 12:51:21,negative,10,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,scared,2020-12-14 05:43:59,negative,15,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,scared,2020-07-20 11:26:01,negative,15,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,scared,2020-09-11 04:42:44,negative,15,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,scared,2020-09-12 07:38:33,negative,15,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,interested,2020-06-21 21:07:54,positive,30,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,interested,2020-08-02 19:12:14,positive,30,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,interested,2020-07-27 19:13:14,positive,30,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,interested,2021-01-19 09:30:51,positive,30,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,peeking,2021-04-03 08:10:13,neutral,35,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,peeking,2020-08-05 09:32:12,neutral,35,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,cherish,2020-12-13 01:49:40,positive,70,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,cherish,2020-11-30 14:28:48,positive,70,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,cherish,2020-09-29 03:56:01,positive,70,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,hate,2021-02-14 18:33:57,negative,5,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,hate,2020-12-01 22:12:12,negative,5,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,indifferent,2020-10-15 12:21:07,neutral,20,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,indifferent,2021-05-29 05:56:03,neutral,20,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,indifferent,2020-12-21 18:12:13,neutral,20,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,super love,2020-07-24 13:56:16,positive,75,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,super love,2020-08-14 21:22:32,positive,75,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,super love,2020-11-09 02:45:46,positive,75,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,worried,2020-09-20 11:43:37,negative,12,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,worried,2020-08-10 08:28:31,negative,12,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,worried,2020-09-22 21:28:47,negative,12,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,like,2020-08-11 00:46:08,positive,50,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,like,2021-01-06 16:05:53,positive,50,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,like,2020-10-07 18:47:38,positive,50,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,like,2021-04-15 07:50:05,positive,50,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,like,2020-09-14 06:27:46,positive,50,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,heart,2021-05-28 01:19:09,positive,60,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,want,2020-07-13 23:39:18,positive,70,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,intrigued,2021-01-06 01:39:46,positive,45,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,intrigued,2020-09-14 09:57:43,positive,45,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,intrigued,2021-05-16 10:44:02,positive,45,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,love,2020-08-15 09:23:18,positive,65,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,love,2021-03-02 05:11:38,positive,65,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,love,2020-10-19 15:21:21,positive,65,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,adore,2021-05-19 16:20:37,positive,72,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,adore,2021-01-12 11:08:47,positive,72,GIF,food
df1e7940-d514-40aa-af3a-e742792c4b5e,adore,2020-06-28 13:11:21,positive,72,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,dislike,2021-04-05 01:18:00,negative,10,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,scared,2021-05-23 04:23:04,negative,15,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,interested,2021-04-20 04:26:45,positive,30,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,interested,2021-01-14 11:40:12,positive,30,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,peeking,2021-03-08 10:24:02,neutral,35,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,peeking,2021-01-24 23:26:24,neutral,35,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,cherish,2020-09-19 15:24:48,positive,70,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,cherish,2021-04-07 09:59:39,positive,70,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,hate,2021-03-15 03:59:11,negative,5,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,hate,2021-04-24 03:30:22,negative,5,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,indifferent,2020-12-15 21:35:55,neutral,20,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,indifferent,2020-11-10 16:42:47,neutral,20,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,indifferent,2020-09-28 21:42:28,neutral,20,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,super love,2021-01-09 11:32:28,positive,75,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,super love,2020-09-27 14:28:09,positive,75,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,super love,2020-10-13 20:43:39,positive,75,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,worried,2021-05-28 00:25:16,negative,12,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,like,2020-11-25 02:38:02,positive,50,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,heart,2020-09-06 08:09:30,positive,60,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,heart,2021-04-13 10:20:16,positive,60,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,heart,2020-06-24 06:55:27,positive,60,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,heart,2020-12-27 22:32:45,positive,60,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,heart,2020-07-22 12:08:12,positive,60,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,heart,2021-03-01 15:34:58,positive,60,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,want,2020-10-09 10:02:51,positive,70,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,want,2020-08-09 05:06:44,positive,70,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,intrigued,2021-01-09 20:40:41,positive,45,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,intrigued,2020-07-06 23:09:48,positive,45,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,intrigued,2020-12-02 09:03:28,positive,45,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,love,2020-09-22 16:59:13,positive,65,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,love,2020-11-24 21:37:28,positive,65,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,love,2020-06-30 17:11:11,positive,65,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,adore,2020-10-24 12:15:34,positive,72,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,adore,2020-12-29 04:08:51,positive,72,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,adore,2020-12-04 15:51:43,positive,72,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,adore,2020-06-23 11:24:05,positive,72,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,adore,2020-09-03 06:38:12,positive,72,GIF,food
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,adore,2021-03-30 22:06:27,positive,72,GIF,food
85503a94-e733-486e-989e-12ff9b59f2d3,disgust,2021-05-27 01:44:22,negative,0,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,disgust,2021-03-18 22:16:29,negative,0,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,disgust,2020-12-23 03:39:58,negative,0,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,disgust,2021-01-14 06:20:48,negative,0,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,dislike,2020-10-27 23:14:54,negative,10,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,dislike,2021-01-11 17:13:12,negative,10,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,dislike,2021-05-11 11:07:49,negative,10,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,scared,2020-07-10 17:56:54,negative,15,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,scared,2020-12-20 22:32:19,negative,15,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,scared,2021-01-07 01:27:33,negative,15,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,scared,2020-11-25 22:29:57,negative,15,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,scared,2021-02-12 06:42:55,negative,15,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,scared,2020-11-24 21:59:49,negative,15,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,interested,2021-03-03 17:22:33,positive,30,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,interested,2021-05-17 11:40:26,positive,30,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,peeking,2020-10-12 19:06:53,neutral,35,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,peeking,2021-01-21 06:51:02,neutral,35,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,peeking,2021-01-24 18:05:05,neutral,35,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,peeking,2021-06-14 07:10:38,neutral,35,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,cherish,2020-12-03 00:38:41,positive,70,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,cherish,2020-07-29 08:44:32,positive,70,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,cherish,2021-03-05 14:45:32,positive,70,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,cherish,2020-12-13 04:22:28,positive,70,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,cherish,2020-11-05 17:24:54,positive,70,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,cherish,2020-12-22 18:02:38,positive,70,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,hate,2021-05-05 21:35:08,negative,5,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,hate,2020-12-25 18:09:09,negative,5,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,indifferent,2020-10-26 19:37:19,neutral,20,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,indifferent,2021-04-29 00:20:13,neutral,20,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,super love,2020-08-26 10:39:33,positive,75,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,super love,2020-11-15 13:14:33,positive,75,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,super love,2021-04-10 18:12:46,positive,75,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,worried,2020-12-26 02:11:47,negative,12,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,worried,2021-01-31 13:13:11,negative,12,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,like,2021-01-29 14:00:55,positive,50,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,heart,2020-08-05 00:36:44,positive,60,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,want,2020-07-02 07:40:57,positive,70,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,want,2020-08-30 05:45:50,positive,70,video,science
85503a94-e733-486e-989e-12ff9b59f2d3,intrigued,2021-01-08 20:01:25,positive,45,video,science
